category,title,url,source,date,article
정치,"문재인, 테러 글에도 오늘(6일) 프리허그..표창원 ""경호, 철저히 한다""",,동아일보,20170506,"문재인, 테러 글에도 오늘(6일) 프리허그…표창원 “경호, 철저히 한다”,[동아닷컴],문재인 더불어민주당 대선후보가 6일 오후 홍대 근처에서 '프리허그' 행사를 진행하기로 한 가운데, 문 후보의 안전에 우려가 커지고 있다. ,앞서 3일 문 후보는 사전투표 독려 기자회견에서 ""투표율 25%를 넘기면 홍대 거리에서 프리허그를 하겠다""고 선언했다. ,이후 4, 5일 진행된 사전투표에서 투표율이 26.06%를 기록하자, 문 후보는 자신의 페이스북을 통해 ""프리허그 약속을 지키겠다. 국민 여러분과 뜨겁게 포옹하겠다""고 전했다. ,하지만 이날 오후 한 인터넷 커뮤니티에는 ""내일 그XX 프리허그 하면서 암살할 거다""라며 테러 예고 글이 올라왔다. 이에 지지자들은 문 후보의 프리허그 행사를 반대했고, 이 사실을 민주당 측에 알렸다.,이에 같은 날 박광온 문재인캠프 공보단장은 자신의 트위터를 통해 ""내일 홍대 프리허그로 문재인 후보의 안전과 건강을 걱정해 주시는 분들이 많다. 문재인 후보는 높은 사전투표율에서 국민의 절박함을 느꼈다며 약속을 지키겠다는 입장이다. 여러분들의 걱정을 담아 캠프에서 세심하게 준비하겠다. 준비상황은 다시 말씀드리겠다""고 밝혔다. ,표창원 더불어민주당 의원도 6일 자신의 페이스북을 통해 ""오늘 문 후보 경호 캠프와 경찰, 그리고 근접 의원들이 중첩으로 철저히 한다""고 알렸다.,이어 ""특히 문재인 입장 및 퇴장 경로 확보와 프리허그 질서 있는 안내 등에 협조하지 않는 분은 예방적 물리적 제지 및 이동 보호의 대상이 될 수 있음을 숙지 및 공유 부탁드린다""고 밝혔다. ,한편 문 후보는 6일 오후 6시 30분쯤 서울 마포구 홍대입구역 부근의 '걷고싶은 거리'에서 '투표참여 릴레이 버스킹 vote0509' 일정에 참여하며 시민들과 프리허그를 할 예정이다.,김소정 동아닷컴 기자 toystory@donga.com"
정치,"황우여 ""홍준표 '장인 영감탱이' 발언 주안점, 성공 후 당당하게 했다는 것""",,동아일보,20170508,"자유한국당 황우여 공동중앙선대위원장은 8일 자당 홍준표 대선 후보가 장인어른을 ‘영감탱이’라고 지칭한 것을 두고 “홍 후보의 주안점은 나중에 내가 이렇게 어려운 지역에서 성공하고 나서 당당하게 했다는 것”이라면서 “일반적인 노인 폄훼니, 어떤 특정한 그러한 것이라고 보기엔 조금 사정이 다르지 않나, 저는 그렇게 이해한다”고 밝혔다.,[동아닷컴],황우여 공동중앙선대위원장은 이날 YTN라디오 ‘곽수종의 뉴스 정면승부’와의 인터뷰에서 “홍준표 후보가 자신의 장인을 두고 영감탱이, 이렇게 표현한 문제로 하루 종일 언론이 이야기하고 있을 것 같다”는 진행자의 지적에 이같이 답했다.,황 공동중앙선대위원장은 홍준표 후보가 장인어른을 영감탱이라고 지칭한 것과 관련, “사실 우리 홍 후보의 어려운 시절을 좀 이해해야 한다”면서 “아마 장인어른께서 (홍 후보를) 싫어하셨나 보다. 그러니까 (홍 후보의) 마음에 상처가 됐다. 가족 간 문제 아니겠느냐”고 말문을 열었다.,이어 “그런데 저도 옆에서 연설하는 것을 들었는데 홍 후보의 주안점은 나중에 내가 이렇게 어려운 지역에서 성공하고 나서 당당하게 했다는 것”이라면서 “(장인어른) 병간호도 많이 해드렸고, 6개월씩이나 아주 효자 노릇을 했나 보다. 임종도 하고, 화해도 하고 그래서 그러한 미담 식으로 얘기를 하더라”고 설명했다.,그러면서 “무엇보다도 장인이 가장 바라는 것은 색시 잘 사랑해주는 것 아니겠느냐”면서 “우리 홍 후보는 정말 일편단심으로 정치권에서 유명하다”고 덧붙였다.,또 “(영감탱이) 표현 자체는 가족 간 어떻게 보면 속으로 웅얼웅얼 거리고 집안에서 그렇게 한 것이니까, 보편적인 일반적인 노인 폄훼니, 어떤 특정한 그러한 것이라고 보기엔 조금 사정이 다르지 않나 저는 그렇게 이해한다”면서 “장인어른께서 결혼도 반대하고 무시하고 막 이러신 것에 대한 상처가 있었던 것”이라고 말했다.,정봉오 동아닷컴 기자 bong087@donga.com"
정치,"국민의당·자유한국당 ""文 프리허그 '모태솔로' 발언, 여성비하·성희롱""",,동아일보,20170507,"[동아닷컴],국민의당과 자유한국당은 전날(6일) 서울 홍대 앞에서 진행된 문재인 더불어민주당 대선후보측의 프리허그(Free hug) 유세 도중 나온 사회자의 일부 발언을 두고 “여성 비하 발언” “성희롱 수준”이라고 비난했다.,고연호 국민의당 중앙선대위 대변인은 7일 논평을 통해 “문재인 후보의 비천한 성의식이 또 다시 노출됐다”며 “어제 홍대 앞에서 진행된 프리허그 행사에서 사회자의 여성비하발언에 대해 문 후보와 주변 인물들이 박장대소하는 모습에 성적모욕감을 느꼈다는 여성들이 속출했다”고 지적했다.,고 대변인은 “‘지금까지 한 번도 남자친구가 없었던 여성분은 나오시라’, ‘선택받은 자에게는 (허그)를 누릴 권리가 있다’. ‘흥분하지 마시고’ ‘진심으로 모태솔로냐’ 등 사회자는 계속해서 여성들을 모욕하고 성적 수치심을 자극하는 발언을 쏟아냈다”며 “그럼에도 문 후보는 이를 저지하기는커녕 모든 여성들이 자신의 간택을 기다리고 있었다는 듯이 프리허그를 즐겼다”고 비난했다.,이어 “지난 4월 강원도 춘천 행사장에서 북한 응원단 여성들을 향해 ‘자연산 미인’ 발언을 쏟아내 낮은 성의식에 비판을 받고도 문 후보는 여전히 그 나쁜 버릇을 고치지 못하고 있다”고 했다.,그러면서 “오죽했으면 김정숙 여사가 ‘퇴근하고 집에 온 아내에게 재떨이를 가져오라고 해서 펑펑 울었다’면서 30년도 지난 일을 꺼내들어 문재인 후보의 뼈 속 깊은 가부장의식을 드러냈을까 싶다”며 날을 세웠다.,고 대변인은 “어제 홍대 앞의 프리허그 행사를 지켜본 많은 여성들이 불쾌감을 느꼈다면, 그것은 잘못된 것”이라며 “문 후보는 여성을 유희의 대상으로 전락시킨 사회자의 발언을 제지하지 못하고 동조하며 희희낙락한 것에 대해 분명히 사과해야 할 것”이라고 강조했다.,자유한국당 류여해 수석부대변인도 이날 현안관련 브리핑에서 “조국 교수가 프리허그의 우선 대상으로 ‘지금까지 남자친구가 없었던 여성분들’을 정해준 것은 거의 성희롱 수준”이라고 비난했다.,앞서 문 후보는 지난 6일 서울 홍익대학교 앞에서 프리허그 유세를 펼쳤다. 앞서 문 후보는 “사전투표율이 25%를 넘을 경우 프리허그를 하겠다”고 약속했다. ,문 후보는 이날 구직 청년, 비정규직 노동자, 유기견·묘 입양자, 생일인 시민, 연애경험이 없는 남성·여성 등 특정 조건에 해당하는 22명과 프리허그를 진행했다. 이날 행사 사회는 조국 서울대 법학전문대학원 교수와 고민정 전 KBS 아나운서가 맡았다.,동아닷컴 디지털뉴스팀 dnews@donga.com"
정치,"조국 ""대선 사전투표율 1000만 돌파..25% 넘으면 문재인 '프리허그', 경호가 걱정""",,동아일보,20170505,"조국 서울대 법학전문대학원 교수는 5일 오후 5시 기준으로 제19대 대통령선거 사전투표율이 24.34%를 기록한 것과 관련, 더불어민주당 문재인 대선 후보의 ‘프리허그’ 공약을 언급했다. ,[동아닷컴],조 교수는 이날 자신의 페이스북에 “17:00 기준 사전투표율 24.34%. 1000만 돌파. 대단! 25% 넘으면 문재인이 홍대 거리에서 프리허그 한다는데, ‘경호’가 걱정이다”라고 적었다. ,앞서 문 후보는 3일 여의도 당사에서 직접 기자회견을 하고 “이번에 사전투표율 25%가 넘으면 홍대 거리에서 여러분과 프리허그를 하겠다”고 약속했다.,문 후보의 ‘프리허그’ 공약은 사전투표 이틀째인 5일 오후 5시 투표율이 24.34%를 기록하면서 실현 가능성이 높아졌다. ,중앙선거관리위원회에 따르면 4일 오전 6시부터 5일 오후 5시 현재까지 이틀째 진행된 사전투표에서 선거인 총 4247만9710명 중 1033만8834명이 투표에 참여했다. ,이에 따라 이번 대선의 사전투표율이 역대 최고 수준인 25%대에 육박할 것이란 전망이 나오고 있다. ,한편 사전투표는 이날 오후 6시까지 전국 3507곳에 설치된 사전투표소에서 실시된다. 별도 신고 없이 신분증만 지참하면 할 수 있다.,동아닷컴 디지털뉴스팀 dnews@donga.com"
정치,"홍준표 ""문재인, 아들 문준용 고용정보원 특혜 의혹 대국민 사과하라""",,동아일보,20170505,"자유한국당 홍준표 대선 후보는 더불어민주당 문재인 대선 후보의 아들 문준용 씨의 한국고용정보원 특혜채용 의혹에 대해 진실을 밝히라고 촉구했다.,[동아닷컴],홍준표 후보는 5일 오후 자신의 페이스북에 “문 후보 아들 문제는 이제 문 후보의 거짓말이 심각 수준을 넘어 국민들 특히 이 땅의 청년들을 격분케 하고 있다”고 주장했다.,그러면서 “이회창 총재 아들의 병역비리는 거짓임이 밝혀졌지만 문 후보 아들 취업 황제 특혜는 속속들이 밝혀지고 있고 해명은 거짓으로 밝혀지고 있다”며 “국민들을 분노케 했던 정유라 특혜와 무엇이 다를 바 있는지 밝히고 이제라도 대국민 사과를 하라”고 촉구했다.,이어 “아들 문제라 여태 말하지 않고 있었지만 이제 국민적분노가 극에 달해 부득이하게 충고 드린다. 조속히 대국민 사과를 하라”고 강조했다.,그동안 자유한국당에서는 국회부의장인 심재철 의원과 정태옥 의원 등이 지속해서 준용 씨의 특혜채용 의혹을 제기해왔지만 홍 후보는 언급을 자제해온 바 있다.,한편 앞서 국민의당은 이날 준용 씨의 미국 파슨스 스쿨 동료의 증언 음성파일을 공개하면서 준용 씨가 문 후보의 지시로 한국고용정보원에 원서를 제출했다고 주장했다. ,이에 문 후보 측은 “익명 뒤에 숨은 관계자를 동원해 허무맹랑한 허위사실을 쏟아냈다”면서 “흑색선전, 선거법 위반 행위에 대해 끝까지 책임을 물을 것”이라고 반박했다.,박진범 동아닷컴 기자 eurobeom@donga.com "
정치,"대선 사전투표 '1000만 명' 돌파, 오후 5시 누적투표율 '24.34%'",,동아일보,20170505,"19대 대통령선거 사전투표가 4일부터 이틀째 진행된 가운데, 5일 오후 5시 기준 투표 참여자가 1000만 명을 돌파했다. ,[동아닷컴],중앙선거관리위원회에 따르면 4일 오전 6시부터 5일 오후 5시 현재까지 이틀째 진행된 사전투표에서 선거인 총 4247만9710명 중 1033만8834명이 투표에 참여해 투표율 24.34%를 기록했다. ,이는 직전 전국단위 선거인 2016년 4월 국회의원 총선거 때 같은 시간대 누적투표율 11.37%와 비교하면 두 배를 넘는 수치다. 또한 이틀치 결과를 합산한 최종 사전투표율도 훌쩍 뛰어넘는 수치이다. 지난해 총선의 사전투표율은 최종 12.2%, 2014년 지방선거 때는 11.5%였다.,광역시도별로 사전투표율이 가장 높은 곳은 전라남도로 32.40%를 기록했고, 이어 세종 32.27%, 광주 31.95% 순이다.,사전투표율이 가장 낮은 곳은 대구로 20.87%이며, 제주 21.08%, 부산이 21.71%로 그 뒤를 이었다.,사전투표는 별도 신고 없이 이날까지 이틀간 전국 3507곳에 설치된 사전투표소에서 오전 6시부터 오후 6시까지 신분증만 지참하면 할 수 있다. 모든 읍·면·동 사무소와 서울역, 용산역, 인천국제공항 등에도 사전투표소가 마련됐다.,사전투표소 위치는 선관위 홈페이지(www.nec.go.kr)와 네이버·다음 등 포털사이트, ‘선거정보’ 모바일 앱에서 확인할 수 있다.,동아닷컴 디지털뉴스팀 dnews@donga.com"
정치,"바른정당 황영철, 탈당 보류 ""탈당계 회수..좀더 고민""",,조선일보,20170502,"2일 오전 탈당을 선언했던 바른정당 의원 13인 중 황영철 의원이 탈당계를 제출하려다 저녁쯤 이를 다시 회수해간 것으로 알려졌다. 탈당을 번복하는 방안을 고민 중이라고 한다. 황 의원은 강원 홍천 철원 화천 양구 인제 지역구의 3선 의원이다.,바른정당 의원들의 '탈당 역풍'이 예상 외로 크게 불자 부담을 느꼈을 것이란 해석이 나오고 있다. 이날 자유한국당 친박계 측에서도 황 의원 등에 대해 박 전 대통령 탄핵에 앞장섰던 점을 들어 이들의 복당을 강력 거부했다.,황 의원 측은 이날 밤 본지 등 언론 인터뷰에서 탈당 번복에 대해 ""사실 탈당 선언 직전까지도 이게 옳은 길인지 확신이 안 섰다""며 ""탈당을 발표했음에도 자유한국당에 복당하는 것이 올바른 길인가에 대한 심각한 고민을 할 수밖에 없는 상황이 됐다""며 ""좀더 고민해보고 내일 입장을 밝히겠다""고 말했다. 그는 ""친박 패권 세력의 견제 속에 한국당에서 뭘 할 수 있는가 고민이 된다""고도 했다.,바른정당 사무처엔 황 의원을 제외한 의원 12명의 탈당계만 접수된 상태다."
정치,[카드뉴스]사전투표 첫날 497만명..SNS 올리며 축제처럼 한 표,,동아일보,20170505,"[동아일보],#1,사전투표 첫날 497만명 ,SNS 올리며 축제처럼 한 표,#2,“이러다 비행기 놓치는 것 아닌가 모르겠네요.”,김재혁 씨(34)는 “오전 10시 35분 비행기인데 투표를 하기 위해 계획보다 더 일찍 왔다”며 투표할 수 있어 다행이라며 웃었습니다. ,#3,“이러다 비행기 놓치는 것 아닌가 모르겠네요.”,김재혁 씨(34)는 “오전 10시 35분 비행기인데 투표를 하기 위해 계획보다 더 일찍 왔다”며 투표할 수 있어 다행이라며 웃었습니다. ,#4,각종 소셜네트워크서비스(SNS) 등에는 ,투표를 마친 유권자들의 ,‘투표 인증샷’이 속속 올라왔습니다. ,이날 처음으로 투표권을 행사한 새내기 유권자 박모 씨(21)는 “스마트폰에 ‘D데이’라고 표시하고 이날을 기다렸다”며 자신의 SNS에 인증샷을 올리겠다고 밝혔죠.,#5,대전에서 소방공무원으로 일하는 ,이상윤 씨(53)도 사전투표를 마쳤습니다. ,그는 “차기 대통령은 소방관 경찰관 등 ,위험을 무릅쓰고 국민 안위를 위해 노력하는 분야에 더 배려했으면 한다”고 말했죠.,#6,이날 사전투표를 마치고 나온 유권자 80명에게 물어본 결과 이들이 원하는 차기 대통령의 모습은 초유의 대통령 탄핵으로 빚어진 혼란스러운 정국을 수습하고 ,불안한 안보 이슈를 해결해 줄 후보였죠. ,#7,서울 강남구 삼성동 주민 정명철 씨(40)는 ,“보수 정권의 4대강 사업과 ,최순실 국정 농단 사태를 지켜보면서 마음이 돌아섰다”고 말했습니다.,#8,안보 이슈도 중요한 잣대였습니다. 자영업자인 김선희 씨(45)는 “사회 불안 요소를 없애고 안보를 ,굳건히 해 줄 후보를 찍었다”고 말했습니다.,#9,청년 취업난도 화두였습니다. ,박모 씨(54)는 “자녀가 20대인데 청년들이 취직을 못 하고 있는 게 안타깝다”며 ,“최저임금 인상하고 사회복지 잘할 수 있는 후보를 뽑았다”고 말했죠.,#10,초유의 대통령 탄핵 사태를 맞아 치러지는 ,조기 대선에서 국정 공백을 수습하고 ,나라의 안정을 되찾기를 바라는 ,국민의 열망은 뜨거웠습니다. 사전투표 첫날 열기를 몰아 19대 대선이 역대 최고 투표율로 마무리되길 바랍니다.,원본| 김하경 · 김예윤 · 조윤경 기자 ,기획·제작| 정미경 기자 · 신슬기 인턴"
정치,"[대선 주자 오늘의 말말말/5월 5일] 홍준표 ""북한에 100억 달러 이상 주면 수소폭탄을 만들 것""",,동아일보,20170505,"[동아일보],◆문재인 더불어민주당 후보,-“선거는 간절함의 싸움이고, 누가 더 간절한 모습을 보이냐에 따라 승부가 나는 것” (서울 여의도 민주당사에서 열린 선대위회의에서 지지율 선두를 달린다고 해서 자만해서는 안 된다며),◆홍준표 자유한국당 후보 ,-“나는 그 드라마로 대중적인 인물이 돼버려 검사를 하기에 이제 부적절하다는 지적을 받았던 사람” (드라마 ‘모래시계’를 집필한 송지나 작가가 자신에 대해 “모래시계를 집필할 때 취재차 만난 여러 검사 중 한 명”이라고 평가절하한 것을 반박하며),-“북한에 100억 달러 이상 주면 수소폭탄을 만들 것” (문재인 후보가 당선돼서 개성공단공약을 실천하면 북한에 100억 달러 이상의 자금이 들어갈 것이라며),.,◆안철수 국민의당 후보,-“아무리 정치라지만 교육은 아이들 미래인데 돈 때문에 못한다니, 그건 정신상태를 고쳐야 한다” (문재인 후보가 과다 재정 소요를 이유로 ‘학제개편’ 공약을 반대한 데 대해) ,-“60%의 국민은 당선되는 첫날부터 팔짱을 끼고 바라보고 있다가 조그만 실수라도 나오면 그때부터 광화문광장이 뒤집어 질 것” (문재인 후보가 당선될 경우 5년 내내 분열과 갈등이 있을 것이라며),◆유승민 바른정당 후보,-“그런 일이 있어서 아빠로서 미안했고, 가슴이 아팠다” (딸 유담 씨가 유세 중 성희롱 피해를 입은 것에 대해),-“저는 보수층이 홍 후보를 찍는 게 도저히 이해가 안 된다” (홍준표 후보가 결격 사유가 많다고 주장하며),◆심상정  정의당 후보,-“행복하게 성장해야 할 아이들이 방치되거나 학원을 전전하고 있고, 부모는 사랑한다는 말 대신 미안하다는 말로 채워가고 있다” (전북 전주동물원을 찾아 어린이와 부모를 위한 ‘5대 종합선물세트’ 공약을 발표하며),정미경 기자mickey@donga.com"
정치,"홍준표 후보 ""내가 '모래시계' 검사 아니라고? 은혜도 모르고..SBS 배은망덕""",,동아일보,20170505,"자유한국당 홍준표 대선후보는 5일 자신이 SBS 드라마 ‘모래시계’ 주인공의 모델이 아니었다는 방송 작가의 주장에 “이번에 느닷없이 그런 말을 하는 것은 이해하기 어렵다”고 반발했다. ,[동아닷컴],홍 후보는 이날 자신의 페이스북을 통해 “1996.4.11. 총선 때 30분 짜리, 15분 짜리, 5분 짜리를 SBS프로덕션에서 만들어 주어 홍보에 사용한 이래 지난 22년 동안 제가 선거에 사용했는데 아무런 이의제기가 없었다”며 이같이 말했다. ,앞서 1995년 인기 드라마 ‘모래시계’의 극본을 쓴 송지나 작가는 지난 1일 공식 홈페이지에 “요즘 ‘모래시계의 모델이 되었던 검사’라고 주장하는 분이 계시는데 사실관계를 바로잡고자 한다”며 “그분(홍 후보)은 '모래시계'를 집필할 때 취재차 만났던 여러 검사 중 한 분일 뿐”이라는 글을 올렸다. ,이에 홍 후보는 나흘 뒤인 5일 페이스북에 세 차례 글을 올리며 송 작가의 주장을 반박했다. ,홍 후보는 “처음에는 제가 제안한 ‘이카루스의 날개’로 하기로 했는데 박철언 논고문에 제가 그 말을 사용했다고 해 드라마 제목을 권력의 유한성을 의미하는 모래시계로 하지 않았던가”라고 반문했다.,이어 캐스팅 과정에서 자신이 검사 역으로 추천한 탤런트 최재성 씨가 거절해 박상원 씨로 바뀐 점, 홍 후보가 총선에서 처음 당선됐을 때 김종학 PD와 박 씨가 와서 축하해줬던 일, 김 PD와 송 작가가 드라마 성공 직후 24부작 비디오테이프를 자신에게 건네주고 감사 인사를 했던 점 등을 반박 근거로 제시했다.,그러면서 “깡패와 검사가 친구인 것도 작고한 신건 검사님과 이승완 호청련 회장을 모델로 하라고 제가 스토리텔링 해준 것이 아니었느냐”며 “나는 그 드라마로 대중적인 인물이 돼버려 검사를 하기에는 부적절하다는 지적을 받았던 사람”이라고 덧붙였다.,홍 후보는 “그 드라마로 주가가 치솟아 CJ에 스카웃된 김 PD와 작가는 ‘인샬라’라는 영화도 찍지 않았던가”라며 “대선이다 보니 별 희한한 주장도 다 나온다. 은혜도 모르고…”라고 비판했다. ,그는 해당 글에서 “SBS 허위사과 방송과 더불어민주당 문재인 후보 측의 방송국 압력을 공격하니까 갑자기 모래시계 작가분이 그 드라마는 저를 주인공으로 한 것이 아니라고 했다고 한다. 무슨 연유로 그런 말을 했는지 대강 짐작은 한다”고 주장하기도 했다. 하지만 송 작가의 주장은 SBS의 ‘세월호 인양 고의지연 의혹’ 보도 하루 전에 나왔다. ,또한 홍 후보는 “작가가 그 당시 많은 검사와 만났다는 주장은 이해하기 어렵다. 그 당시까지는 그런 검사가 전혀 없었다”고 반박하기도 했다.,그는 “다만 제가 드라마화를 거절하니 김 PD가 박종철 검찰총장을 찾아가 검사를 정의로운 인물로 그려준다고 부탁했고, 그 사건으로 검찰 내부의 치부가 드러났기 때문에 검찰의 명예회복이 필요하다고 하면서 총장님이 제게 협조하라고 지시도 했다”고 전했다.,그러면서 당시 신영균 SBS 프로덕션 사장이 호텔에서 자신에게 간곡히 요청한 일, SBS 윤세영 회장이 태영골프장에 초청한 일 등을 언급하면서 “마치 제가 그 드라마를 정치에 부당하게 이용하는 듯한 느낌을 주는 인터뷰는 참으로 어이없는 일”이라며 “SBS가 작가를 충동질해 그런 모습을 보이는 것은 배은망덕한 일이다. 자중하라”고 비판했다.,홍 후보는 추가로 글을 올리며 “물론 모래시계 드라마는 픽션과 논픽션을 섞어 만든 작가와 PD의 보기드문 수작이였다. 그러나 김PD가 작고 했다고 해서 진실은 묻혀지지 않는다”며 “서울,경기 지역 로컬방송에 불과했던 SBS가 전국방송으로 일약 도약한 것은 그 드라마 때문이였다는 것은 방송가의 공지의 사실”이라고 주장했다. ,이어 “검찰만 바람도 불기전에 눕는줄 알았는데 방송도 그렇다”라며 “더이상 배은망덕 하지 말라. 하늘이 내려다 본다”고 압박했다. ,최정아 동아닷컴 기자 cja0917@donga.com"
정치,"'유담 성희롱' 30대男 ""장난치려고""..유승민 ""아빠로서 미안하고 가슴 아파""",,동아일보,20170505,"바른정당 유승민 대선후보의 딸 유담 씨를 강제추행한 혐의를 받는 30대 남성이 불구속 입건됐다.,[동아닷컴],서울 마포경찰서는 유담 씨를 강제추행한 혐의로 이모 씨(30)를 불구속 입건했다고 5일 밝혔다.,이 씨는 4일 오후 4시께 서울 마포구 홍익대 부근 유세현장에서 유담 씨와 사진을 찍던 중 동의 없이 유담 씨 어깨에 팔을 두르고 얼굴을 밀착한 채 유담 씨 얼굴 쪽으로 혀를 내미는 등 추행한 혐의를 받고 있다. ,이 씨는 경찰에서 “이유 없이 장난치려고 (그랬다)”고 진술했다.,경찰에 따르면 이 씨는 정신장애 3급에 무직으로, 현재 가출 상태인 것으로 확인됐다. 성추행 등 동종 전과는 없었다. ,이 씨는 이날 휴대전화 추적을 통해 위치가 확인됐으며 서울 서초동의 한 거리에서 순찰 중인 경찰에 의해 발견됐다. ,사건이 불거진 후 한때 온라인에서는 이 씨가 극우 인터넷 사이트 ‘일간베스트’(일베) 회원이라는 소문이 돌았다. ,하지만 이 씨는 경찰 조사에서 “일베에 가입돼 있지 않고 글과 사진도 업로드한 적이 없다”며 “혼자서 홍대에 나왔다가 우연히 유세현장을 보고 사진을 찍었다”고 진술했다. ,이에 따라 경찰은 해당 사진을 인터넷에 올린 사람이 누구이며 공범이 있는지 등을 추가 조사할 방침이다.,또한 피해자가 성적 수치심을 느꼈는지 등을 판단해 강제추행죄 적용을 결정하겠다고 밝혔다.,이 씨는 유담 씨에게 한마디 해 달라는 취재진의 요청에 한숨을 내쉬며 “죄송하다”고 말했다.,한편 유 후보는 이날 과천 어린이대공원 선거전 후 기자들과 만나 딸 유담 씨에 대한 성희롱 논란과 관련, “아빠로서 굉장히 미안했고 가슴이 아팠다”며 “오늘은 딸 보고 다니지 말고 집에 있으라고 했다”고 말했다. ,유 후보는 이어 “전체 국민의 절반이 여성인데 제 딸만의 문제가 아니고 여성에 대해서 그런 식으로 행동하는 것은 엄정하게 처벌돼야 한다. 근절하도록 제가 노력하겠다”고 다짐했다.,최정아 동아닷컴 기자 cja0917@donga.com"
정치,"安측 ""문재인 아들 문준용, 文 지시로 원서 제출"" vs 文측 ""범죄에 가까운 음해""",,동아일보,20170505,"문재인 더불어민주당 대선 후보 측은 5일 문 후보의 지시로 아들 문준용 씨가 한국고용정보원에 원서를 제출했다는 안철수 국민의당 후보 측의 주장에 대해 “이러한 인신공격과 음해는 어떠한 공공성도 찾아볼 수 없는 범죄에 가까운 행위임을 알아야 한다”고 반발했다.,[동아닷컴],문 후보 측 유은혜 수석대변인은 이날 논평을 내고 “김인원 국민의당 공명선거추진단 부단장은 문 후보와 문 후보 아들, 문 후보 부인에 대한 명예훼손을 즉시 중단해야 한다”며 이같이 밝혔다.,유 대변인은 “김 부단장은 오늘 익명 뒤에 숨은 관계자를 동원해 허무맹랑한 허위사실을 쏟아냈다”며 “민주당 선대위는 김 부단장의 흑색선전, 선거법 위반 행위에 대해 끝까지 책임을 물을 것”이라고 말했다.,이어 “안 후보에게 공개 질의한다. 국민의당 논평을 홍준표 자유한국당 후보 선대위가 받아서 재생산했다”며 “안 후보가 지라시 논평을 지시했는지 답해야 한다. 안 후보는 홍 후보와 지라시 연대도 검토하고 있는지 답해야 한다”고 목소리를 높였다.,앞서 국민의당 김인원 부단장은 문준용 씨가 문 후보의 지시로 고용정보원에 입사원서를 냈다고 주장하며 준용 씨의 미국 파슨스 스쿨 동료의 증언 음성파일을 공개했다. 음성 파일에는 변조된 목소리로 “아빠가 얘기를 해서 이력서만 내면 된다고 얘기를 했던 것 같은데, 아빠가 하라는 대로 해서 했었던 걸로 나는 그렇게 알고 있었어”라는 발언이 담겨 있다. ,김 부단장에 따르면 증언을 한 인물은 준용 씨와 파슨스 스쿨을 함께 다닌 동료로 현재는 국내에 머무르고 있다,김 부단장은 “문준용 특혜취업, 부정채용은 사실로 드러났다”며 “문 후보와 준용 씨가 직접 국민들 앞에 나와 진실을 밝힐 수밖에 없다”고 주장했다. ,동아닷컴 디지털뉴스팀 dnews@donga.com"
정치,"사전투표 둘째날 오후 3시 투표율, 901만5649명 참여 '21.22%'..1000만 명 넘을까?",,동아일보,20170505,"19대 대통령선거 사전투표 마지막 날인 5일 오후 3시 현재 투표율은 21.22%%로 집계됐다.,[동아닷컴],중앙선거관리위원회는 4일 오전 6시부터 5일 오후 2시까지 진행된 19대 대통령선거 사전투표에서 선거인 총 4247만9710명 중 901만5649명이 투표에 참여했다고 5일 밝혔다.,이는 직전 전국단위 선거인 2016년 4월 국회의원 총선거때 같은 시간대 누적투표율 9.89%과 비교하면 두 배를 넘는 수치다. 또한 이틀치 결과를 합산한 최종 사전투표율도 훌쩍 뛰어넘는다. 지난해 총선의 사전투표율은 최종 12.2%, 2014년 지방선거 때는 11.5%였다.,광역시도별로 사전투표율이 가장 높은 곳은 전라남도로 28.95%를 기록했고, 이어 세종 28.33%, 광주 28.32% 순이다.,사전투표율이 가장 낮은 곳은 대구로 18.20%이며, 부산이 18.72%로 뒤를 이었다.,사전투표는 별도 신고 없이 이날까지 이틀간 전국 3507곳에 설치된 사전투표소에서 오전 6시부터 오후 6시까지 신분증만 지참하면 할 수 있다. 모든 읍·면·동 사무소와 서울역, 용산역, 인천국제공항 등에도 사전투표소가 마련됐다.,사전투표소 위치는 선관위 홈페이지(www.nec.go.kr)와 네이버·다음 등 포털사이트, ‘선거정보’ 모바일 앱에서 확인할 수 있다.,동아닷컴 디지털뉴스팀 dnews@donga.com"
