category,title,url,source,date,article
정치,"한국당 친박, 탄핵 앞장 장제원·김성태 등 바른정당 탈당파에 강한 반감..""입당 No!""",http://v.media.daum.net/v/20170502161350057,동아일보,2017.5.2,
정치,"탈북자단체 ""文 당선되면 탈북자 3000명 집단 망명하겠다""",http://v.media.daum.net/v/20170503205218885,조선일보,2017.5.3,
정치,문재인 38.5 홍준표 16.8 안철수 15.7,http://v.media.daum.net/v/20170503200719313,조선일보,2017.5.3,
정치,"[한경·MBC] 문재인 40.6%, 안철수 19.3%, 홍준표 17.7%",http://v.media.daum.net/v/20170503184446815,조선일보,2017.5.3,
정치,"홍준표 ""김대중·노무현 정부 때 대학 등록금 자율화해서 등록금 113% 올랐다""?",http://v.media.daum.net/v/20170503184424808,조선일보,2017.5.3,
정치,劉 '마지막 2분 발언' 영상 16시간만에 60만 조회수..'소신 완주'에 동정·공감 반응,http://v.media.daum.net/v/20170503171231788,조선일보,2017.5.3,
정치,"[서울신문·YTN] 文 40.6%·洪 19.6%·安 17.8%..洪, 오차범위 내서 安에 앞서",http://v.media.daum.net/v/20170503163507535,조선일보,2017.5.3,
정치,"홍준표 '세월호 인양 조작' 의혹에 ""文 '얘들아 고맙다'는 뜻 이제야 알았다..기사 내린 SBS도 정상 아냐""",http://v.media.daum.net/v/20170503162112158,조선일보,2017.5.3,
정치,"홍준표 ""독일의 슈뢰더 총리는 노동의 유연성 확보해주고, 실업률 3.4%로 낮췄다""",http://v.media.daum.net/v/20170503160313562,조선일보,2017.5.3,
정치,기호 1·3번 후보 옆 '北 인공기' 넣은 자유한국당 투표 독려 포스터 논란,http://v.media.daum.net/v/20170503153737674,조선일보,2017.5.3,
정치,관광지까지 뒤덮은 현수막·유세차량..'혈세' 펑펑 쓰는 고비용 선거,http://v.media.daum.net/v/20170503151433957,조선일보,2017.5.3,
정치,"홍준표 ""5월 7일 골든크로스..92년 YS처럼 42% 득표로 승리""",http://v.media.daum.net/v/20170503142158780,조선일보,2017.5.3,
정치,"유승민 ""여가부 역대 장관은 생색내기로 '정치인' 임명""",http://v.media.daum.net/v/20170503133411983,조선일보,2017.5.3,
정치,"""기상 정보가 작전 승패 가린다""..공군, 1초에 535조번 연산 가능한 기상수퍼컴퓨터 도입",http://v.media.daum.net/v/20170503114742174,조선일보,2017.5.3,
정치,"바른정당 ""'핍박받는 유승민, 도와주고 싶다' 격려전화에 업무 마비""..집단탈당에 '유승민 동정론' 부상, 전화위복되나",http://v.media.daum.net/v/20170503112511786,조선일보,2017.5.3,
정치,"박근혜, 오늘(6일) 삼성동→내곡동으로 이사..이영선 이사 도와",http://v.media.daum.net/v/20170506162143990,동아일보,2017.5.6,
정치,"SBS '문재인 세월호' 오보 후폭풍, '그것이 알고싶다' 가짜뉴스 제보로 이어져",http://v.media.daum.net/v/20170506152631287,동아일보,2017.5.6,
정치,"표창원 ""문재인 프리허그, 安·洪 부럽다..경호 걱정 없어서""",http://v.media.daum.net/v/20170506145047779,동아일보,2017.5.6,
정치,"신동욱 ""문재인 프리허그, 정계은퇴 이별연습 꼴..축제 분위기로 착각""",http://v.media.daum.net/v/20170506141918287,동아일보,2017.5.6,
정치,"민주당 ""국민의당, 문준용 친구 실명 공개하라..녹취록 사실인지 증명해야""",http://v.media.daum.net/v/20170506140608141,동아일보,2017.5.6,
정치,"신동욱 ""김종필X홍준표, 安 물 먹인 꼴이고 文 발목 잡은 꼴""",http://v.media.daum.net/v/20170506114556965,동아일보,2017.5.6,
정치,"문재인, 테러 글에도 오늘(6일) 프리허그..표창원 ""경호, 철저히 한다""",http://v.media.daum.net/v/20170506104224199,동아일보,2017.5.6,
정치,1100만명 소신투표.. '새 정부' 열망 컸다,http://v.media.daum.net/v/20170506030309199,동아일보,2017.5.6,
정치,"""한표라도 더"" 막판 유세열전",http://v.media.daum.net/v/20170506030308196,동아일보,2017.5.6,
정치,"[사설]1100만 '한 표' 물결, 가짜뉴스로 재 뿌리지 않으려면",http://v.media.daum.net/v/20170506030304193,동아일보,2017.5.6,
정치,최종 투표율 80% 넘을 가능성.. 각 캠프 유불리 따지며 촉각,http://v.media.daum.net/v/20170506030257192,동아일보,2017.5.6,
정치,"대선 첫 사전투표.. ""내가 이 후보를 선택한 이유는""",http://v.media.daum.net/v/20170506030256190,동아일보,2017.5.6,
정치,美도 작년 대선때 사전투표율 35% 역대최고,http://v.media.daum.net/v/20170506030254189,동아일보,2017.5.6,
정치,'투표율 단골 상위권' 세종시 이번에도 34.48% 최고,http://v.media.daum.net/v/20170506030254188,동아일보,2017.5.6,
정치,"사전투표 투표함, 9일까지 어떻게 보관될까? ""CCTV로 24시간 모니터링, 철통 보안""",http://v.media.daum.net/v/20170505180215284,동아일보,2017.5.5,
정치, '역대급 바른정당 철새 사건' 배후 기획자는 누구?,http://v.media.daum.net/v/20170504223124461,조선일보,2017.5.4,
정치,"文 ""사전투표율 26% 달성..홍대서 '프리허그' ""..'암살예고' 게시물에 '경호 비상'",http://v.media.daum.net/v/20170505223021080,조선일보,2017.5.5,
정치,"'타임지 표지 장식' 문재인 측 ""타임지가 유일하게 긴급 인터뷰한 사람"" TV광고 공개",http://v.media.daum.net/v/20170504205022046,동아일보,2017.5.4,
정치,"국민의당·자유한국당 ""文 프리허그 '모태솔로' 발언, 여성비하·성희롱""",http://v.media.daum.net/v/20170507185436675,동아일보,2017.5.7,
정치,"황우여 ""홍준표 '장인 영감탱이' 발언 주안점, 성공 후 당당하게 했다는 것""",http://v.media.daum.net/v/20170508204732658,동아일보,2017.5.8,
정치,"바른정당 황영철, 탈당 보류 ""탈당계 회수..좀더 고민""",http://v.media.daum.net/v/20170502225732608,조선일보,2017.5.2,
정치,"조국 ""대선 사전투표율 1000만 돌파..25% 넘으면 문재인 '프리허그', 경호가 걱정""",http://v.media.daum.net/v/20170505173732820,동아일보,2017.5.5,
정치,[카드뉴스]사전투표 첫날 497만명..SNS 올리며 축제처럼 한 표,http://v.media.daum.net/v/20170505172859559,동아일보,2017.5.5,
정치,"대선 사전투표 '1000만 명' 돌파, 오후 5시 누적투표율 '24.34%'",http://v.media.daum.net/v/20170505171320127,동아일보,2017.5.5,
정치,"홍준표 ""문재인, 아들 문준용 고용정보원 특혜 의혹 대국민 사과하라""",http://v.media.daum.net/v/20170505170411812,동아일보,2017.5.5,
정치,"'유담 성희롱' 30대男 ""장난치려고""..유승민 ""아빠로서 미안하고 가슴 아파""",http://v.media.daum.net/v/20170505165011407,동아일보,2017.5.5,
정치,"[대선 주자 오늘의 말말말/5월 5일] 홍준표 ""북한에 100억 달러 이상 주면 수소폭탄을 만들 것""",http://v.media.daum.net/v/20170505164302238,동아일보,2017.5.5,
정치,"홍준표 후보 ""내가 '모래시계' 검사 아니라고? 은혜도 모르고..SBS 배은망덕""",http://v.media.daum.net/v/20170505161632568,동아일보,2017.5.5,
정치,"安측 ""문재인 아들 문준용, 文 지시로 원서 제출"" vs 文측 ""범죄에 가까운 음해""",http://v.media.daum.net/v/20170505152747466,동아일보,2017.5.5,
정치,"사전투표 둘째날 오후 3시 투표율, 901만5649명 참여 '21.22%'..1000만 명 넘을까?",http://v.media.daum.net/v/20170505151701126,동아일보,2017.5.5,
정치,"표창원, 사전투표용지 논란에 ""선관위 협조 하에 확인한 결과 정상 투표지""",http://v.media.daum.net/v/20170505143645230,동아일보,2017.5.5,
정치,대선 사전투표 둘째날 오후 2시 누적 투표율 '19.66%'..전남 27.06%로 최고,http://v.media.daum.net/v/20170505141047504,동아일보,2017.5.5,
정치,"신동욱 ""유승민이 딸 유담 '성희롱'에 아프다면 신동욱도 처형 '탄핵 구속'에 아프다""",http://v.media.daum.net/v/20170505135741228,동아일보,2017.5.5,
정치,"국민의당 ""문준용, 文 지시로 고용정보원 원서제출..파슨스 동료 증언 확보""",http://v.media.daum.net/v/20170505133408774,동아일보,2017.5.5,
정치,"민주당 ""유승민 후보 딸 유담 성희롱, 충격적..분노 금할 수 없다""",http://v.media.daum.net/v/20170505131331346,동아일보,2017.5.5,
정치,"미군, 항모 칼빈슨 동원 한미 합동 훈련 장면 이례적 실시간 공개",http://v.media.daum.net/v/20170504214626879,조선일보,2017.5.4,
정치,"홍준표 ""SBS 사장·보도본부장 잘라야.. 뉴스는 MBC만 보시라""",http://v.media.daum.net/v/20170504214210837,조선일보,2017.5.4,
정치,"한상진 서울대 명예교수 ""SBS 떳떳한가..편향성 되돌아봐야""",http://v.media.daum.net/v/20170504210311264,조선일보,2017.5.4,
정치,"文측, '아들 취업특혜 의혹' 제기 이용주 의원 등 남부지검에 고발.. 'SBS 세월호' 관련 박지원 등도 고발 예정",http://v.media.daum.net/v/20170504174804193,조선일보,2017.5.4,
정치,"대선 사전투표 열풍..첫날 투표율 11.7%·497만명 투표, 작년 총선의 2배",http://v.media.daum.net/v/20170504174529115,조선일보,2017.5.4,
정치,"국민의당 ""권양숙 9촌 한국고용정보원 특혜채용 의혹 사실 아냐..사과드린다""",http://v.media.daum.net/v/20170504173300718,조선일보,2017.5.4,
정치,"탈북자 이현서 ""北 주민 70년간 고통..트럼프처럼 말한 대통령 없었다""",http://v.media.daum.net/v/20170504162921727,조선일보,2017.5.4,
정치,"황교안 ""사드는 미국의 무기, 비용도 美 부담키로 합의..과잉반응하면 우리만 취약해져""",http://v.media.daum.net/v/20170504160124932,조선일보,2017.5.4,
정치,"문재인 ""이명박·박근혜 정부 때 복지 속도가 거꾸로 갔다""..사실은?",http://v.media.daum.net/v/20170504154725371,조선일보,2017.5.4,
정치,"박정훈 SBS 사장 반성문 ""함량 미달의 보도가 전파를 탔다""",http://v.media.daum.net/v/20170504152936638,조선일보,2017.5.4,
정치,성별 바뀌고 나이 어려지고..'모에화(萌え化)'된 대선 후보들,http://v.media.daum.net/v/20170504152759588,조선일보,2017.5.4,
정치,"'투표 인증샷', 이천수가 지지 후보 암시 의혹..文이냐 洪이냐 '분분'",http://v.media.daum.net/v/20170504145751585,조선일보,2017.5.4,
정치,"'투표 인증샷', 이천수 지지 후보 암시 의혹..文이냐 洪이냐 '분분'",http://v.media.daum.net/v/20170504145751584,조선일보,2017.5.4,
정치,"JP, 홍준표 만나 ""文, 김정은이 할아버지라도 되나..빌어먹을 XX"" .. ""洪, 대통령 돼야""",http://v.media.daum.net/v/20170505220043942,조선일보,2017.5.5,
정치,"洪 ""'특혜 채용 의혹' 文 아들 행방불명..지명수배 한번 해야""..영등포·신촌 유세에 중장년 지지자들 운집",http://v.media.daum.net/v/20170505202851032,조선일보,2017.5.5,
정치,"[속보] 北보위성 ""CIA·국정원, 최고 수뇌부에 생화학 테러 시도..정의의 反테러타격전 개시할 것"" 위협",http://v.media.daum.net/v/20170505180041246,조선일보,2017.5.5,
정치,"洪, ""내가 집권하면 사시·행시 존치""..양화대교서 '사시 존치' 농성 40대 고시생 설득",http://v.media.daum.net/v/20170505175055085,조선일보,2017.5.5,
정치,"""北 신포 SLBM 기지서 새로운 활동 포착""",http://v.media.daum.net/v/20170505164104211,조선일보,2017.5.5,
정치,"文측, ""文 과반 달성 쉽지 않다..洪, 보수결집으로 30%대 되면 굉장히 위험""",http://v.media.daum.net/v/20170505163158990,조선일보,2017.5.5,
정치,"여심위, '등록하지 않은 여론조사 공표' 리얼미터에 과태료 1500만원 부과",http://v.media.daum.net/v/20170505161040406,조선일보,2017.5.5,
정치,호남 높고 영남 충청 낮은 사전투표율..누구의 애간장을 태울까,http://v.media.daum.net/v/20170505160231210,조선일보,2017.5.5,
정치,"文·安,  고향 PK 찾아 막판 민심 쟁탈전..文측 ""투표해야 문재인대통령(투대문)"" VS 安 ""文 당선돼 실수하면 광화문광장 뒤집어질것""",http://v.media.daum.net/v/20170505151638122,조선일보,2017.5.5,
정치,"김정은, 연평도 포격도발한 최전방 포병부대 시찰..""명령만 내리면 괴뢰 완전히 분질러야""",http://v.media.daum.net/v/20170505150947987,조선일보,2017.5.5,
정치,"유승민, 딸 유담 성희롱 사건에 ""아빠로서 미안하고 가슴 아파..성희롱 엄정하게 처벌해야""",http://v.media.daum.net/v/20170505135311162,조선일보,2017.5.5,
정치,"文 ""앞선다고  느슨·자만하면 안돼..남은 기간 동안 무슨 일 있을지 몰라""",http://v.media.daum.net/v/20170505135047117,조선일보,2017.5.5,
정치,"홍준표 ""내가 '모래시계 검사' 아니라고? 22년간 아무 이의제기 없다가""..송지나 작가 주장 반박",http://v.media.daum.net/v/20170505134849067,조선일보,2017.5.5,
정치,"유승민 후보 딸 성추행 사건에..민주당 ""충격적"" 국민의당 ""깊은 위로"" 정의당 ""유담 힘내라""",http://v.media.daum.net/v/20170505134719033,조선일보,2017.5.5,
정치,"선관위, 선거관여 혐의 경남도 간부공무원 고발",http://v.media.daum.net/v/20170504203900869,동아일보,2017.5.4,
정치,"文측 ""'세월호 허위사실 유포' 박지원 검찰에 고발할 것""..박지원 ""딱 박근혜 따라하기""",http://v.media.daum.net/v/20170504203636844,동아일보,2017.5.4,
정치,"주한미군 아파치 공격헬기, 서해 NLL 대침투작전 투입",http://v.media.daum.net/v/20170504201452419,동아일보,2017.5.4,
정치,"황교안 대행, 나가미네 야스마사 주한 일본대사 면담",http://v.media.daum.net/v/20170504193533680,동아일보,2017.5.4,
정치,"첫날 사전투표율 11.70%, 가장 높은 곳은 '전남도' 16.76%..가장 낮은 곳은 '대구'",http://v.media.daum.net/v/20170504184117443,동아일보,2017.5.4,
정치,"문재인 측 ""'세월호 허위사실 유포' SBS·박지원·정우택 검찰에 고발할 것""",http://v.media.daum.net/v/20170504183206214,동아일보,2017.5.4,
정치,"홍의락 민주당 복당에 ""TK의 희망""vs""文 될 것 같으니까 복당?""",http://v.media.daum.net/v/20170504180512640,동아일보,2017.5.4,
정치,"정청래 ""TK홍의락 복당, 정권교체 대의에 합류해줘서 감사하다""",http://v.media.daum.net/v/20170504175911446,동아일보,2017.5.4,
정치,"조원진, 바른정당 탈당파 용서하자는 홍준표 향해 ""잡X 아니냐"" 맹비난",http://v.media.daum.net/v/20170504175401312,동아일보,2017.5.4,
정치,"조응천, 문재인 타임지 표지 장식에 ""역시..보는 안목 있어""",http://v.media.daum.net/v/20170504174405067,동아일보,2017.5.4,
정치,"진선미 ""홍의락 복당, 어마어마한 힘이 돼..대구경북이 달라질 것""",http://v.media.daum.net/v/20170504173424768,동아일보,2017.5.4,
정치,"유은혜, 투표 인증샷..""문재인 프리허그 진풍경 연출하자""",http://v.media.daum.net/v/20170504170120755,동아일보,2017.5.4,
정치,"사전투표율 오후 4시 9.45%, 작년 총선의 2배 넘어..투표율 1위 전남 '13.89%'",http://v.media.daum.net/v/20170504165734627,동아일보,2017.5.4,
정치,"조국 ""문재인 타임지, 이 눈빛으로 김정은·트럼프·시진핑·아베 만나야""",http://v.media.daum.net/v/20170504165725624,동아일보,2017.5.4,
정치,"민주당 경남도당 ""선거법 위반 경남도 공무원 즉각 직무정지 시켜야""",http://v.media.daum.net/v/20170507185100634,동아일보,2017.5.7,
정치,[한컷뉴스] 숫자로 보는 '장미 대선' 이모저모,http://v.media.daum.net/v/20170507173037949,동아일보,2017.5.7,
정치,"대선 후보들, '효도공약' 발표..""기초연금 30만원"" ""어버이날을 공휴일로""",http://v.media.daum.net/v/20170507164711750,동아일보,2017.5.7,
정치,"[대선 주자 오늘의 말말말/5월 7일] 홍준표 ""安, 초등학교 반장선거 하는 것도 아니고..얼라다""",http://v.media.daum.net/v/20170507164037582,동아일보,2017.5.7,
정치,"대선 후보들, 강원 산불에 유세 취소·현장 방문..""피해 최소화"" 한목소리",http://v.media.daum.net/v/20170507120027374,동아일보,2017.5.7,
정치,"박영선 ""문재인 광화문 대통령 만들자""",http://v.media.daum.net/v/20170508200848966,동아일보,2017.5.8,
정치,"문재인 딸, 광화문서 ""아버지, 대통령 후보 돼 다행..아이들이 행복한 나라 만들어 달라""",http://v.media.daum.net/v/20170508193439309,동아일보,2017.5.8,
정치,"추미애, '문재인 광화문 유세'서 ""마크롱, 자유·평등 외쳐..지역·이념 떠난 '통합대통령' 누구냐""",http://v.media.daum.net/v/20170508191101875,동아일보,2017.5.8,
정치,"투표 마감 오후 8시..선관위 ""도장, 다른 후보자란 침범하면 무효""",http://v.media.daum.net/v/20170508190110731,동아일보,2017.5.8,
정치,"[대선주자 오늘의 말말말/5월 8일] 文 ""1000표, 1만 표 모아 천지개벽의 기적""",http://v.media.daum.net/v/20170508171858087,동아일보,2017.5.8,
정치,홍준표 장인 논란에 애꿎은 유승민만 '국민장인→국민영감탱이' 격하,http://v.media.daum.net/v/20170508164218927,동아일보,2017.5.8,
정치,[동깨비 늬우스]운명의 날!,http://v.media.daum.net/v/20170508160715672,동아일보,2017.5.8,
정치,"한정애 ""홍준표, 장인 '영감탱이' 호칭? 경상도서 자랐지만 못 들어봐""",http://v.media.daum.net/v/20170508155802315,동아일보,2017.5.8,
정치,"자유한국당 ""문준용 '국민 지명수배' 선언..결정적 제보시 洪과 프리허그 가능""",http://v.media.daum.net/v/20170508155315167,동아일보,2017.5.8,
정치,"변희재, 홍준표 '영감탱이' 논란에 ""돼지발정제로 표 날리더니 결국..""",http://v.media.daum.net/v/20170508154927059,동아일보,2017.5.8,
정치,"삼척서 산불진화 헬기 비상착륙..홍준표 ""추가 사고 발생치 않도록 주의해달라""",http://v.media.daum.net/v/20170508153825726,동아일보,2017.5.8,
정치,"박지원 ""뉴스토픽 1위는 홍준표 장인 2위는 마크롱은 프랑스의 안철수""",http://v.media.daum.net/v/20170508152604315,동아일보,2017.5.8,
정치,"김정은에 존칭어 쓰면 왕따?..""北 주민들, 조롱섞인 별명 써""",http://v.media.daum.net/v/20170508152344201,동아일보,2017.5.8,
정치,"박정이, 박정희 향수 자극용?..홍준표 집권시 국방장관 기용 발언에 삐딱 시선",http://v.media.daum.net/v/20170508151958076,동아일보,2017.5.8,
정치,"""덕이 없다"" ""비열하다"" ""배신자"" 洪, 劉 면전 공격..비정(非情)한 정치",http://v.media.daum.net/v/20170502223824334,조선일보,2017.5.2,
정치,"안철수-심상정 거대 양당 대결정치 폐해 지적.. 安 ""洪·文, 서로 필요로하는 적대적 공생관계"" 沈 ""권력 쫓아 이합집산하는 캠프 정당 정치 문제""",http://v.media.daum.net/v/20170502222302092,조선일보,2017.5.2,
정치,"'바른정당 탈당 사태에.. 沈 ""힘내시라"" 劉 ""신에게는 12척의 배가 남았다""",http://v.media.daum.net/v/20170502221529971,조선일보,2017.5.2,
정치,"""김정은은 청산할 적폐""라는 文, ""주적이냐""는 물음엔 ""허허~""",http://v.media.daum.net/v/20170502221241934,조선일보,2017.5.2,
정치,"심 후보의 '부패 혐의' 공격받은 洪, ""심상정 끝까지 화이팅입니다""",http://v.media.daum.net/v/20170502215153504,조선일보,2017.5.2,
정치,"문재인·유승민 여가부 존폐 설전..劉 ""정치하는 사람 장관 앉히려"" 文 ""이상한 사람은 이명박 정부 때 들어와""",http://v.media.daum.net/v/20170502214459326,조선일보,2017.5.2,
정치,"홍준표, 4대강 공격에 ""녹조가 왜 생기는지도 모르고.."" 전문 지식 뽐내",http://v.media.daum.net/v/20170502213925174,조선일보,2017.5.2,
정치,"""아들 성매매 의혹 때도 살려뒀는데.."" 장제원 의원 페북·트위터 닫아",http://v.media.daum.net/v/20170502205111094,조선일보,2017.5.2,
정치,동해에 또 출동한 美 '죽음의 백조',http://v.media.daum.net/v/20170502190900829,조선일보,2017.5.2,
정치,"심상정, 우상호에 ""대표적 갑질..文 해명해라""",http://v.media.daum.net/v/20170502174412144,조선일보,2017.5.2,
정치,"바른정당 ""남은 의원 19명 끝까지 힘 모아 劉 도울 것""..김무성 ""탈당 의원들 많이 말렸지만..""",http://v.media.daum.net/v/20170502171412264,조선일보,2017.5.2,
정치,"""반성 않고 책임 안진다""더니..장제원 의원 격정 유세 영상 재조명",http://v.media.daum.net/v/20170502170026718,조선일보,2017.5.2,
정치,"서청원, ""벼룩에도 낯짝이 있지 세가 불리해지니까""..바른정당 탈당 의원들 비판",http://v.media.daum.net/v/20170502165221430,조선일보,2017.5.2,
정치,"文, 약속대로 시민들과 '프리허그'..""사전투표율 26%는 기적""",http://v.media.daum.net/v/20170506204442309,조선일보,2017.5.6,
정치,"김영석 해수부 장관 ""SBS 보도에 나온 7급 공무원은 인터넷 소문 언급한 것..엄중히 조사 조치하겠다""",http://v.media.daum.net/v/20170504144940329,조선일보,2017.5.4,
정치,"이준석, ""배신자는 과분한 칭호, 쫄보가 적절"" 바른정당 탈당파 맹비난",http://v.media.daum.net/v/20170502164245131,조선일보,2017.5.2,
정치,"한국당, 바른정당 탈당파 12명 복당..서청원 등 친박 당원권 정지 해제",http://v.media.daum.net/v/20170506204129270,조선일보,2017.5.6,
정치,"安, ""문재인 집권하면 친박 부활..국가 파탄날 것""",http://v.media.daum.net/v/20170506163103146,조선일보,2017.5.6,
정치,"'성희롱 충격' 유승민 딸 유담 ""피해자라고 숨어선 안돼..아버지 끝까지 도울 것"" 유세 지원 재개",http://v.media.daum.net/v/20170506154301483,조선일보,2017.5.6,
정치,"文·安, '文 아들 채용 의혹' 놓고 다른 증인 앞세워 연일 난타전",http://v.media.daum.net/v/20170506153723398,조선일보,2017.5.6,
정치,"협박글 올린 20대 자수, 문재인 프리허그 암살 예고글 올린 이유는?",http://v.media.daum.net/v/20170506140623144,조선일보,2017.5.6,
정치,"홍준표 ""대선후보에 전권 주는 당헌 104조 발동..친박 서청원 등 사면·바른정당 탈당파 복당 지시""",http://v.media.daum.net/v/20170506111428662,조선일보,2017.5.6,
정치,"'문재인 프리허그 할 때 암살' 글 올린 20대 경찰에 자수..文측 ""오늘 홍대 앞 프리허그 예정대로""",http://v.media.daum.net/v/20170506110135550,조선일보,2017.5.6,
정치,"문재인 측, 온라인 암살 예고에도 ""프리허그 취소 없다""",http://v.media.daum.net/v/20170506100445646,조선일보,2017.5.6,
정치,"대선후보들, ""유승민 딸 유담씨가 큰 상처 받지 않길 진심으로 바란다""",http://v.media.daum.net/v/20170506091904229,조선일보,2017.5.6,
정치,"文 ""끝까지 자만 말고 겸손하게 간절하게"", 洪 ""자유대한민국 지키려면 2번을 찍어야"", 安 ""1·2번 번갈아 뽑은 30년 역사 바꾸자""",http://v.media.daum.net/v/20170506031532310,조선일보,2017.5.6,
정치,419:1.. 美하원 '초강력 대북제재案' 압도적 찬성으로 통과,http://v.media.daum.net/v/20170506031416308,조선일보,2017.5.6,
정치,26.06%.. 1100만명이 사전투표했다,http://v.media.daum.net/v/20170506031318306,조선일보,2017.5.6,
정치,"""진보 집권 땐 햇볕정책 회귀"".. 한국 대선에 관심 쏠린 외신들",http://v.media.daum.net/v/20170506030612279,조선일보,2017.5.6,
정치,"송지나 ""洪은 모래시계 검사 중 한명일 뿐"", 洪 ""22년간 가만 있더니..""",http://v.media.daum.net/v/20170506030612278,조선일보,2017.5.6,
정치,"文측 문용식 ""PK민심은 '패륜집단 결집'"" 글에 洪측 ""국민 모욕"" 맹공..洪 ""아주 못된 X..文측 아노미 상태""",http://v.media.daum.net/v/20170507223256306,조선일보,2017.5.7,
정치,"文 마지막 광화문 유세서 딸 '깜짝' 등장 ""아버지가 정치하는 것 좋아하지 않았다""",http://v.media.daum.net/v/20170508210623134,조선일보,2017.5.8,
정치,"北, 평양과기대 관련 활동 한국계 미국인 또 억류",http://v.media.daum.net/v/20170507222849255,조선일보,2017.5.7,
정치,"'보수결집설'에 온라인 들썩..文측 ""오차범위 내 접전될 듯"" 긴장·洪, ""막판 역전승"" 자신감",http://v.media.daum.net/v/20170507204721494,조선일보,2017.5.7,
정치,"文 ""득표율 50%가 관건"" 洪 ""오늘 저녁 文 추월"" 安 ""안풍 살아났다""..각당 판세 분석",http://v.media.daum.net/v/20170507165721994,조선일보,2017.5.7,
정치,박 전 대통령 내곡동 이사 완료.. 이영선·윤전추 모습 보여,http://v.media.daum.net/v/20170507165421918,조선일보,2017.5.7,
정치,"""文 프리허그 행사서 성희롱 발언 쏟아져"" 논란",http://v.media.daum.net/v/20170507164119599,조선일보,2017.5.7,
정치,"故 신해철 유족 ""문재인, '그대에게' 무단 사용에 출판사와 얘기하라는 적반하장 더 문제""",http://v.media.daum.net/v/20170507162512237,조선일보,2017.5.7,
정치,"WSJ ""한국 대선, 중도보수 결집하면 역전 가능성""",http://v.media.daum.net/v/20170507161401943,조선일보,2017.5.7,
정치,"주한미군, '휴민트' 활용 대북정보 수집 강화..전담부대 창설",http://v.media.daum.net/v/20170507152904996,조선일보,2017.5.7,
정치,"김종인 ""2012년 '안풍(安風)' 다시 일어나는 기운 느껴""",http://v.media.daum.net/v/20170507150642569,조선일보,2017.5.7,
정치,"한국당, 네이버 검찰 고발에 '항의방문'..""文아들 특혜채용 의혹 기사 순위·검색 조작 의혹""",http://v.media.daum.net/v/20170507143310922,조선일보,2017.5.7,
정치,"""北, 동창리 서해 미사일 발사장 인근서 의문의 대규모 굴착공사""",http://v.media.daum.net/v/20170507141830621,조선일보,2017.5.7,
정치,"文측 ""국민의당이 공개한 문준용 지인 인터뷰는 가짜""..安·洪측 ""떳떳하면 문준용 본인이 직접 나서라""",http://v.media.daum.net/v/20170507140445317,조선일보,2017.5.7,
정치,"孝공약 경쟁..文 ""어버이날 법정공휴일 지정""·安 ""고령자 우선고용기업 지정제 도입""",http://v.media.daum.net/v/20170507134322899,조선일보,2017.5.7,
정치,"홍준표 ""'민심은 홍심, 문닫고 철수하라'가 유행어..40대 38로 내가 이긴다""",http://v.media.daum.net/v/20170507115012130,조선일보,2017.5.7,
정치,"홍준표 '영감탱이'발언, 경상도에선 어찌 쓰이나",http://v.media.daum.net/v/20170508185125559,조선일보,2017.5.8,
정치,'유담승민' 효과..대선 전날 충남대 등 구름인파,http://v.media.daum.net/v/20170508180426585,조선일보,2017.5.8,
정치,"찢고, 비행기 접고.. 사전투표서 투표용지 훼손 잇따라 적발",http://v.media.daum.net/v/20170508171250910,조선일보,2017.5.8,
정치,"조국, '홍준표 영감탱이 해명'에 ""경남 사람으로서 어이가 없다""",http://v.media.daum.net/v/20170508163205573,조선일보,2017.5.8,
정치,"""난 골수 2번..억울한 일 있다""..洪 대구 유세현장에 흉기 들고 나타난 여성 체포",http://v.media.daum.net/v/20170508162550334,조선일보,2017.5.8,
정치,"北, 평양역서 기차 탄 美 국적 김학송씨 체포..또 對美 인질작전?",http://v.media.daum.net/v/20170508155155139,조선일보,2017.5.8,
정치,"지상파 3사, 9일 오후 8시 '10만명 대상' 출구조사 결과 발표..표심 심층조사도 별도 실시",http://v.media.daum.net/v/20170508153405573,조선일보,2017.5.8,
정치,"WSJ, ""北中 합작기업, 北 핵무기 제조 광물 거래 의혹""",http://v.media.daum.net/v/20170508150200323,조선일보,2017.5.8,
정치,"'대선 D-1' 한국당, '문준용 국민지명수배' ..결정적 제보자에게 '프리허그' 포상",http://v.media.daum.net/v/20170508145509021,조선일보,2017.5.8,
정치,"洪 ""문삼트리오 심판해야""..""문쩔쩔, 안초딩, 유배신, 심배배..나는 홍당당""",http://v.media.daum.net/v/20170508144925742,조선일보,2017.5.8,
정치,이번 대선 최다 리트윗 글은 洪후보 '세탁기' 발언,http://v.media.daum.net/v/20170508142456612,조선일보,2017.5.8,
정치,"北 포격 연습에 완파된 청와대 모형,  민간위성에 포착",http://v.media.daum.net/v/20170508141050075,조선일보,2017.5.8,
정치,01시 40분 '홍준표 장인'이 포털 실시간 검색어 상위에 등장한 이유는?,http://v.media.daum.net/v/20170508114137737,조선일보,2017.5.8,
정치,아이와 함께 제주도 즐기기(2),http://v.media.daum.net/v/20170508112522068,조선일보,2017.5.8,
